1302,ES,99
1303,GS,99
1304,GX,99
1305,HS,99
1306,IS,99
1307,LFA,99
1308,LS,99
1309,LX,99
1310,RC,99
1311,RX,99
1312,SC,99
1313,Leopard,100
1314,Breez (520),101
1315,Cebrium (720),101
1316,Solano (620),101
1317,X60,101
1318,Aviator,102
1319,Continental,102
1320,LS,102
1321,Mark LT,102
1322,Mark VII,102
1323,Mark VIII,102
1324,MKC,102
1325,MKS,102
1326,MKT,102
1327,MKX,102
1328,MKZ,102
1329,Navigator,102
1330,Town Car,102
1331,340R,103
1332,Eclat,103
1333,Elan,103
1334,Elise,103
1335,Elite,103
1336,Esprit,103
1337,Europa,103
1338,Europa S,103
1339,Evora,103
1340,Excel,103
1341,Exige,103
1342,TX,104
1343,Luxgen5,105
1344,Luxgen7 MPV,105
1345,Luxgen7 SUV,105
1346,U6 Turbo,105
1347,U7 Turbo,105
1348,Armada,106
1349,Bolero,106
1350,CJ-3,106
1351,CL,106
1352,Commander,106
1353,Marshal,106
1354,MM,106
1355,NC 640 DP,106
1356,Scorpio,106
1357,Verito,106
1358,Voyager,106
1359,Xylo,106
1360,GTS,107
1361,LM 400,107
1362,LM 500,107
1363,Mantis,107
1364,Marcasite,107
1365,5EXi,108
1366,Sportster,108
1367,B1,109
1368,B2,109
1369,1000,110
1370,800,110
1371,Alto,110
1372,Baleno,110
1373,Esteem,110
1374,Gypsy,110
1375,Omni,110
1376,Versa,110
1377,Wagon R,110
1378,Zen,110
1379,228,111
1380,3200 GT,111
1381,420,111
1382,4200 GT,111
1383,Barchetta Stradale,111
1384,Biturbo,111
1385,Bora,111
1386,Chubasco,111
1387,Ghibli,111
1388,GranTurismo,111
1389,Indy,111
1390,Karif,111
1391,Khamsin,111
1392,Kyalami,111
1393,MC12,111
1394,Merak,111
1395,Mexico,111
1396,Quattroporte,111
1397,Royale,111
1398,Shamal,111
1399,57,112
1400,62,112
1401,1000,113
1402,121,113
1403,1300,113
1404,2,113
1405,3,113
1406,323,113
1407,5,113
1408,6,113
1409,616,113
1410,626,113
1411,818,113
1412,929,113
1413,Atenza,113
1414,Axela,113
1415,AZ-1,113
1416,AZ-Offroad,113
1417,AZ-Wagon,113
1418,B-series,113
1419,Biante,113
1420,Bongo Friendee,113
1421,Bongo,113
1422,BT-50,113
1423,Capella,113
1424,Carol,113
1425,Cronos,113
1426,CX-5,113
1427,CX-7,113
1428,CX-9,113
1429,Demio,113
1430,Efini MS-6,113
1431,Efini MS-8,113
1432,Efini MS-9,113
1433,Eunos 300,113
1434,Eunos 500,113
1435,Eunos 800,113
1436,Eunos Cosmo,113
1437,Familia,113
1438,Lantis,113
1439,Laputa,113
1440,Luce,113
1441,Millenia,113
1442,MPV,113
1443,MX-3,113
1444,MX-5,113
1445,MX-6,113
1446,Navajo,113
1447,Persona,113
1448,Premacy,113
1449,Proceed Levante,113
1450,Proceed Marvie,113
1451,Protege,113
1452,Revue,113
1453,Roadster,113
1454,RX-7,113
1455,RX-8,113
1456,Scrum,113
1457,Sentia,113
1458,Spiano,113
1459,Tribute,113
1460,Verisa,113
1461,F1,114
1462,MP4-12C,114
1463,P1,114
1464,Club,115
1465,Monte Carlo,115
1466,Track,115
1467,190 (W201),116
1468,A-klasse,116
1469,B-klasse,116
1470,C-klasse,116
1471,Citan,116
1472,CL-klasse,116
1473,CLA-klasse,116
1474,CLC-klasse,116
1475,CLK-klasse,116
1476,CLS-klasse,116
1477,E-klasse,116
1478,G-klasse,116
1479,GL-klasse,116
1480,GLA-klasse,116
1481,GLK-klasse,116
1482,M-klasse,116
1483,R-klasse,116
1484,S-klasse,116
1485,SL-klasse,116
1486,SLK-klasse,116
1487,SLR McLaren,116
1488,SLS AMG,116
1489,V-classe,116
1490,Vaneo,116
1491,Viano,116
1492,W114,116
1493,W115,116
1494,W123,116
1495,W124,116
1496,Capri,117
1497,Cougar,117
1498,Grand Marquis,117
1499,Marauder,117
1500,Mariner,117
1501,Marquis,117
1502,Milan,117
1503,Montego,117
1504,Monterey,117
1505,Mountaineer,117
1506,Mystique,117
1507,Sable,117
1508,Topaz,117
1509,Tracer,117
1510,Villager,117
1511,Metrocab I,118
1512,Metrocab II (TTT),118
1513,3,119
1514,350,119
1515,5,119
1516,550,119
1517,6,119
1518,F,119
1519,Maestro,119
1520,Metro,119
1521,MGB,119
1522,Midget,119
1523,Montego,119
1524,RV8,119
1525,TF,119
1526,Xpower SV,119
1527,ZR,119
1528,ZS,119
1529,ZT,119
1530,F8C,120
1531,M.Go,120
1532,M8,120
1533,MC,120
1534,Virgo,120
1535,TF 1800,121
1536,Cabrio,122
1537,Clubman,122
1538,Clubvan,122
1539,Countryman,122
1540,Coupe,122
1541,Hatch,122
1542,Paceman,122
1543,Roadster,122
1544,3000 GT,123
1545,Airtrek,123
1546,Aspire,123
1547,ASX,123
1548,Carisma,123
1549,Celeste,123
1550,Challenger,123
1551,Chariot,123
1552,Colt,123
1553,Cordia,123
1554,Debonair,123
1555,Delica,123
1556,Diamante,123
1557,Dingo,123
1558,Dion,123
1559,Eclipse,123
1560,eK,123
1561,Emeraude,123
1562,Endeavor,123
1563,Eterna,123
1564,FTO,123
1565,Galant,123
1566,Grandis,123
1567,GTO,123
1568,i,123
1569,i-MiEV,123
1570,Jeep,123
1571,L200,123
1572,Lancer Cargo,123
1573,Lancer Evolution,123
1574,Lancer,123
1575,Legnum,123
1576,Libero,123
1577,Minica,123
1578,Mirage,123
1579,Montero,123
1580,Montero Sport,123
1581,Outlander,123
1582,Pajero,123
1583,Pajero iO,123
1584,Pajero Junior,123
1585,Pajero Mini,123
1586,Pajero Pinin,123
1587,Pajero Sport,123
1588,Pistachio,123
1589,Proudia,123
1590,Raider,123
1591,RVR,123
1592,Sapporo,123
1593,Sigma,123
